Buchungsnummer;Kennzeichen;S_Id;Stationsname;Fahrzeugsteller;Abrechnungsmonat;Buchungsstatus;Buchungsbeginn;Buchungsende;Fahrtbeginn;Fahrtende;Stornierung;Buchungsdauer_std;Fahrtdauer_std;KM;Tarif;Nutzungskategorie;PC_Id;Preiskomponente;Zahlungsstatus;Zeitkosten;Zeitkosten_nach_Guthaben;KM_Kosten;KM_Kosten_nach_Guthaben;Buchungsgebuehr;Spaetrueckgabegebuehr;Fahrtkosten;Fahrtkosten_nach_Guthaben
R000518;R-CA 132E;2;Laaber;Laaber / C104;2025-03;finished;16.03.2025 17:45;16.03.2025 19:45;16.03.2025 17:42;16.03.2025 19:47;;2;2,07;57.0;Basis-Tarif ;Privatkunden;2;CARL;Fehlgeschlagen;5,17;5,17;10,83;10,83;2,5;0;18,5;18,5
R000524;R-CA 132E;2;Laaber;Laaber / C104;2025-03;cancelled;17.03.2025 09:30;23.03.2025 23:30;;;21.03.2025 19:30;158;;;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000543;R-CA 132E;2;Laaber;Laaber / C104;2025-03;finished;23.03.2025 11:30;23.03.2025 15:30;23.03.2025 11:27;23.03.2025 15:28;;4;4,02;59.0;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;10,08;10,08;11,21;11,21;2,5;0;23,79;0
R000558;R-CA 132E;2;Laaber;Laaber / C104;2025-03;finished;25.03.2025 16:30;25.03.2025 17:30;25.03.2025 16:18;25.03.2025 17:00;;1;0,7;31.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000059;R-CA 136E;5;Köfering;Köfering / C103;2025-01;finished;19.01.2025 09:30;19.01.2025 21:00;19.01.2025 10:26;19.01.2025 20:43;;11,5;10,28;252.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;28,33;28,33;47,88;47,88;2,5;0;78,71;48,71
R000203;R-CA 136E;5;Köfering;Köfering / C103;2025-02;finished;13.02.2025 13:30;13.02.2025 17:00;13.02.2025 13:32;13.02.2025 16:58;;3,5;3,42;29.0;Kommunal-Tarif Dienstfahrten;Fahrzeugsteller;2;CARL;Offen;8,71;8,71;5,51;5,51;2,5;0;16,72;6,72
R000212;R-CA 136E;5;Köfering;Köfering / C103;2025-02;finished;08.02.2025 08:00;08.02.2025 20:00;08.02.2025 08:25;08.02.2025 16:39;;12;8,22;80.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;24,96;24,96;15,2;15,2;2,5;0;42,66;12,66
R000277;R-CA 136E;5;Köfering;Köfering / C103;2025-02;finished;20.02.2025 13:30;20.02.2025 22:00;20.02.2025 13:17;20.02.2025 22:04;;8,5;8,77;219.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;21,96;21,96;41,61;41,61;2,5;0;66,07;36,07
R000289;R-CA 136E;5;Köfering;Köfering / C103;2025-02;finished;18.02.2025 10:30;18.02.2025 14:00;18.02.2025 10:15;18.02.2025 13:37;;3,5;3,35;38.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;8,75;8,75;7,22;7,22;2,5;0;18,47;0
R000290;R-CA 136E;5;Köfering;Köfering / C103;2025-02;finished;19.02.2025 08:00;19.02.2025 18:00;19.02.2025 08:15;19.02.2025 17:40;;10;9,42;261.0;Kommunal-Tarif Dienstfahrten;Fahrzeugsteller;2;CARL;Offen;24,54;24,54;49,59;49,59;2,5;0;76,63;76,63
R000354;R-CA 136E;5;Köfering;Köfering / C103;2025-02;finished;24.02.2025 09:00;24.02.2025 11:30;24.02.2025 09:04;24.02.2025 11:20;;2,5;2,27;30.0;Kommunal-Tarif Dienstfahrten;Fahrzeugsteller;2;CARL;Offen;6,04;6,04;5,7;5,7;2,5;0;14,24;14,24
R000357;R-CA 136E;5;Köfering;Köfering / C103;2025-02;finished;26.02.2025 10:30;26.02.2025 13:00;26.02.2025 10:16;26.02.2025 12:41;;2,5;2,42;19.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;6,33;6,33;3,61;3,61;2,5;0;12,44;0,91
R000406;R-CA 136E;5;Köfering;Köfering / C103;2025-03;finished;24.03.2025 07:00;26.03.2025 16:00;24.03.2025 10:02;25.03.2025 10:20;;57;24,3;15.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000425;R-CA 136E;5;Köfering;Köfering / C103;2025-02;finished;28.02.2025 16:30;28.02.2025 21:00;28.02.2025 16:29;28.02.2025 21:10;;4,5;4,68;40.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;11,75;11,75;7,6;7,6;2,5;0;21,85;21,85
R000451;R-CA 136E;5;Köfering;Köfering / C103;2025-03;finished;06.03.2025 20:30;07.03.2025 23:00;06.03.2025 20:53;07.03.2025 19:49;;26,5;22,93;50.0;Eco-Tarif ;Sonstiges;2;CARL;Bezahlt;51,5;51,5;9,5;9,5;2,5;0;63,5;63,5
R000455;R-CA 136E;5;Köfering;Köfering / C103;2025-03;finished;06.03.2025 07:15;06.03.2025 13:00;06.03.2025 07:12;06.03.2025 12:29;;5,75;5,27;41.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;13,71;13,71;7,79;7,79;2,5;0;24;24
R000460;R-CA 136E;5;Köfering;Köfering / C103;2025-03;finished;06.03.2025 13:15;06.03.2025 15:00;06.03.2025 13:43;06.03.2025 15:10;;1,75;1,45;41.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000480;R-CA 136E;5;Köfering;Köfering / C103;2025-03;finished;10.03.2025 11:00;10.03.2025 12:30;10.03.2025 11:03;10.03.2025 12:13;;1,5;1,15;29.0;Kommunal-Tarif Dienstfahrten;Fahrzeugsteller;2;CARL;Offen;3,33;3,33;5,51;5,51;2,5;0;11,34;1,34
R000539;R-CA 136E;5;Köfering;Köfering / C103;2025-03;finished;22.03.2025 14:15;22.03.2025 17:15;22.03.2025 14:10;22.03.2025 16:57;;3;2,78;68.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;7,25;7,25;12,92;12,92;2,5;0;22,67;0
R000549;R-CA 136E;5;Köfering;Köfering / C103;2025-03;finished;25.03.2025 10:30;25.03.2025 12:30;25.03.2025 10:27;25.03.2025 10:59;;2;0,53;20.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000565;R-CA 136E;5;Köfering;Köfering / C103;2025-03;finished;26.03.2025 07:15;26.03.2025 10:15;26.03.2025 07:13;26.03.2025 08:48;;3;1,57;42.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;5,42;5,42;7,98;7,98;2,5;0;15,9;15,9
R000582;R-CA 136E;5;Köfering;Köfering / C103;2025-03;expired;28.03.2025 08:00;28.03.2025 09:00;;;;1;;;Kommunal-Tarif Dienstfahrten;Fahrzeugsteller;2;CARL;Offen;2,5;2,5;0;0;2,5;0;5;5
R000602;R-CA 136E;5;Köfering;Köfering / C103;2025-03;finished;30.03.2025 13:45;30.03.2025 15:00;30.03.2025 13:45;30.03.2025 14:55;;1,25;1,15;44.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;3;3;8,36;8,36;2,5;0;13,86;6,53
R000604;R-CA 136E;5;Köfering;Köfering / C103;2025-03;finished;30.03.2025 21:15;31.03.2025 22:00;30.03.2025 22:04;31.03.2025 20:40;;24,75;22,6;60.0;Eco-Tarif ;Sonstiges;2;CARL;Bezahlt;50;50;11,4;11,4;2,5;0;63,9;63,9
R000031;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-01;finished;27.01.2025 08:00;30.01.2025 15:00;27.01.2025 12:16;29.01.2025 15:21;;79;51,07;42.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000057;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-01;finished;17.01.2025 18:00;17.01.2025 21:00;17.01.2025 17:53;17.01.2025 20:52;;3;2,97;39.0;Studierenden-Tarif ;Privatkunden;2;CARL;Keine Zahlung;7,58;7,58;7,41;7,41;2,5;0;17,49;0
R000101;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-01;finished;24.01.2025 10:00;24.01.2025 20:00;24.01.2025 10:01;24.01.2025 19:44;;10;9,72;118.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;24,63;24,63;22,42;22,42;2,5;0;49,55;19,55
R000118;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-01;cancelled;01.02.2025 17:00;02.02.2025 02:30;;;31.01.2025 11:39;9,5;;;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;;0;0;0;0;0;0;0;0
R000125;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-02;finished;13.02.2025 16:00;14.02.2025 02:00;13.02.2025 16:21;14.02.2025 00:31;;10;8,15;263.0;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Offen;22,79;22,79;49,97;49,97;2,5;0;75,26;65,26
R000126;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-03;finished;10.03.2025 16:30;11.03.2025 00:15;10.03.2025 16:34;10.03.2025 23:55;;7,75;7,33;277.0;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Offen;18,88;18,88;52,63;52,63;2,5;0;74,01;74,01
R000127;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-03;finished;21.03.2025 09:15;23.03.2025 16:00;21.03.2025 09:18;23.03.2025 15:34;;54,75;54,27;655.0;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Offen;116,25;116,25;124,45;124,45;2,5;0;243,2;243,2
R000128;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-03;cancelled;20.04.2025 14:00;26.04.2025 20:00;;;26.03.2025 13:20;150;;;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Offen;0;0;0;0;0;0;0;0
R000207;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-02;cancelled;08.02.2025 13:30;09.02.2025 13:30;;;05.02.2025 11:37;24;;;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Offen;0;0;0;0;0;0;0;0
R000256;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-02;finished;11.02.2025 19:00;12.02.2025 00:30;11.02.2025 19:07;11.02.2025 22:56;;5,5;3,8;29.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;11,42;11,42;5,51;5,51;2,5;0;19,43;9,43
R000276;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-02;finished;19.02.2025 09:00;19.02.2025 20:45;19.02.2025 09:37;19.02.2025 18:06;;11,75;8,48;298.0;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Offen;25,42;25,42;56,62;56,62;2,5;0;84,54;84,54
R000278;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-02;cancelled;15.02.2025 13:45;15.02.2025 18:00;;;15.02.2025 12:07;4,25;;;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Keine Zahlung;0;0;0;0;0;0;0;0
R000279;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-02;finished;15.02.2025 12:15;17.02.2025 11:00;17.02.2025 09:04;17.02.2025 09:14;;46,75;0,15;0.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000299;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-02;finished;21.02.2025 15:15;22.02.2025 13:15;21.02.2025 17:39;21.02.2025 21:36;;22;3,95;208.0;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Offen;31,54;31,54;39,52;39,52;2,5;0;73,56;73,56
R000300;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-02;finished;18.02.2025 19:30;18.02.2025 22:00;18.02.2025 19:13;18.02.2025 21:51;;2,5;2,62;51.0;Studierenden-Tarif ;Privatkunden;2;CARL;Keine Zahlung;6,71;6,71;9,69;9,69;2,5;0;18,9;0
R000309;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-03;cancelled;27.03.2025 16:15;28.03.2025 01:30;;;26.03.2025 11:02;9,25;;;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Offen;0;0;0;0;0;0;0;0
R000333;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-02;cancelled;23.02.2025 10:15;23.02.2025 17:45;;;21.02.2025 15:34;7,5;;;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Offen;0;0;0;0;0;0;0;0
R000343;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-02;finished;22.02.2025 17:30;22.02.2025 21:30;22.02.2025 17:31;22.02.2025 20:18;;4;2,78;30.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Keine Zahlung;8,21;8,21;5,7;5,7;2,5;0;16,41;0
R000346;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-02;finished;22.02.2025 23:00;23.02.2025 01:15;22.02.2025 23:00;23.02.2025 01:11;;2,25;2,18;59.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Keine Zahlung;5,54;5,54;11,21;11,21;2,5;0;19,25;0
R000350;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-02;cancelled;27.02.2025 09:30;27.02.2025 10:30;;;26.02.2025 10:38;1;;;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;0;0;0;0;0;0;0;0
R000399;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-02;finished;26.02.2025 20:15;26.02.2025 21:30;26.02.2025 20:11;26.02.2025 21:08;;1,25;0,93;30.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Keine Zahlung;2,75;2,75;5,7;5,7;2,5;0;10,95;0
R000413;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-03;finished;24.03.2025 07:00;26.03.2025 16:00;24.03.2025 14:07;25.03.2025 12:35;;57;22,45;22.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000426;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-03;finished;02.03.2025 10:00;02.03.2025 20:00;02.03.2025 10:06;02.03.2025 17:32;;10;7,43;203.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;21,33;21,33;38,57;38,57;2,5;0;62,4;32,4
R000438;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-03;finished;01.03.2025 14:00;01.03.2025 16:30;01.03.2025 14:00;01.03.2025 16:15;;2,5;2,23;68.0;Studierenden-Tarif ;Privatkunden;2;CARL;Bezahlt;5,88;5,88;12,92;12,92;2,5;0;21,3;7,69
R000446;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-03;finished;05.03.2025 17:00;05.03.2025 23:00;05.03.2025 16:53;05.03.2025 22:54;;6;6,02;213.0;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Offen;15,13;15,13;40,47;40,47;2,5;0;58,1;48,1
R000475;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-03;finished;08.03.2025 21:15;09.03.2025 01:45;08.03.2025 21:13;09.03.2025 01:38;;4,5;4,4;111.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;11,17;11,17;21,09;21,09;2,5;0;34,76;14,01
R000476;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-03;finished;09.03.2025 02:00;09.03.2025 02:15;09.03.2025 01:54;09.03.2025 01:55;;0,25;0,02;0.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;0;0;0;0;0;0;0;0
R000477;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-03;finished;09.03.2025 02:15;09.03.2025 03:15;09.03.2025 02:04;09.03.2025 02:05;;1;0;0.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;0;0;0;0;0;0;0;0
R000481;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-03;cancelled;11.03.2025 14:00;11.03.2025 16:00;;;10.03.2025 16:51;2;;;Basis-Tarif ;Privatkunden;2;CARL;;0;0;0;0;0;0;0;0
R000483;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-03;finished;12.03.2025 08:30;12.03.2025 22:15;12.03.2025 08:39;12.03.2025 15:46;;13,75;7,1;291.0;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Offen;24,67;24,67;55,29;55,29;2,5;0;82,46;82,46
R000497;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-03;finished;14.03.2025 09:00;14.03.2025 11:00;14.03.2025 09:04;14.03.2025 10:19;;2;1,23;36.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000509;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-03;finished;14.03.2025 22:45;15.03.2025 01:30;14.03.2025 22:26;14.03.2025 23:38;;2,75;1,2;62.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Keine Zahlung;4,88;4,88;11,78;11,78;2,5;0;19,16;0
R000546;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-03;finished;23.03.2025 16:30;23.03.2025 17:30;23.03.2025 16:18;23.03.2025 16:21;;1;0,05;0.0;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Offen;0;0;0;0;0;0;0;0
R000551;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-03;finished;25.03.2025 12:45;25.03.2025 13:45;25.03.2025 12:37;25.03.2025 12:56;;1;0,32;21.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000563;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-03;finished;25.03.2025 21:00;25.03.2025 22:00;25.03.2025 20:55;25.03.2025 21:59;;1;1,07;35.0;Studierenden-Tarif ;Privatkunden;2;CARL;Bezahlt;2,71;2,71;6,65;6,65;2,5;0;11,86;11,86
R000595;R-CA 140E;11;Regenstauf;Regenstauf / C110;2025-03;finished;29.03.2025 18:30;30.03.2025 03:30;29.03.2025 18:44;30.03.2025 01:26;;9;6,7;203.0;Firmen-Tarif Dienstfahrten;Firmenkunden;2;CARL;Offen;18,42;18,42;38,57;38,57;2,5;0;59,49;59,49
R000016;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-01;cancelled;27.01.2025 08:00;30.01.2025 15:00;;;14.01.2025 18:14;79;;;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000038;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-01;finished;16.01.2025 10:30;16.01.2025 13:00;16.01.2025 11:03;16.01.2025 11:06;;2,5;0,05;0.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000039;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-01;finished;16.01.2025 11:15;16.01.2025 12:15;16.01.2025 11:06;16.01.2025 11:11;;1;0,07;0.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000040;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-01;finished;16.01.2025 11:15;16.01.2025 12:15;16.01.2025 11:12;16.01.2025 11:13;;1;0;0.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000041;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-01;finished;16.01.2025 11:15;16.01.2025 12:15;16.01.2025 11:14;16.01.2025 11:14;;1;0;0.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000047;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-01;finished;20.01.2025 07:15;20.01.2025 19:15;20.01.2025 07:16;20.01.2025 19:04;;12;11,8;27.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;29,75;29,75;5,13;5,13;2,5;0;37,38;37,38
R000056;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-01;finished;17.01.2025 06:15;17.01.2025 17:15;17.01.2025 06:15;17.01.2025 17:09;;11;10,88;23.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;27,33;27,33;4,37;4,37;2,5;0;34,2;4,2
R000062;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-01;finished;18.01.2025 19:00;18.01.2025 22:30;18.01.2025 19:00;18.01.2025 22:31;;3,5;3,5;35.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;8,79;8,79;6,65;6,65;2,5;0;17,94;17,94
R000097;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-01;finished;23.01.2025 16:30;23.01.2025 18:30;23.01.2025 16:38;23.01.2025 18:25;;2;1,78;16.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;4,92;4,92;3,04;3,04;2,5;0;10,46;10,46
R000098;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-01;finished;24.01.2025 06:15;24.01.2025 16:15;24.01.2025 06:17;24.01.2025 14:59;;10;8,68;47.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;23,08;23,08;8,93;8,93;2,5;0;34,51;34,51
R000139;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-01;finished;31.01.2025 06:15;31.01.2025 16:15;31.01.2025 06:17;31.01.2025 14:56;;10;8,63;24.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;23,04;23,04;4,56;4,56;2,5;0;30,1;30,1
R000140;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-01;finished;30.01.2025 06:15;30.01.2025 19:15;30.01.2025 06:18;30.01.2025 19:02;;13;12,73;67.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;32,21;32,21;12,73;12,73;2,5;0;47,44;47,44
R000148;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-02;finished;17.02.2025 07:15;17.02.2025 20:15;17.02.2025 07:57;17.02.2025 20:09;;13;12,18;123.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;32,33;32,33;23,37;23,37;2,5;0;58,2;58,2
R000149;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-02;finished;15.02.2025 08:00;15.02.2025 18:00;15.02.2025 08:13;15.02.2025 17:19;;10;9,08;26.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;23,96;23,96;4,94;4,94;2,5;0;31,4;31,4
R000175;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-02;finished;06.02.2025 08:00;06.02.2025 10:00;06.02.2025 08:06;06.02.2025 09:00;;2;0,9;3.0;Kommunal-Tarif Servicefahrten;Fahrzeugbetreuung;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000217;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-02;finished;13.02.2025 08:00;13.02.2025 10:00;13.02.2025 08:32;13.02.2025 09:59;;2;1,43;2.0;Kommunal-Tarif Servicefahrten;Fahrzeugbetreuung;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000248;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-02;finished;10.02.2025 14:45;10.02.2025 19:30;10.02.2025 14:46;10.02.2025 19:29;;4,75;4,7;43.0;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;11,83;11,83;8,17;8,17;2,5;0;22,5;0
R000264;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-02;finished;23.02.2025 11:00;23.02.2025 15:00;23.02.2025 11:10;23.02.2025 14:31;;4;3,33;115.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;9,29;9,29;21,85;21,85;2,5;0;33,64;3,64
R000266;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-02;finished;20.02.2025 08:00;20.02.2025 10:00;20.02.2025 08:16;20.02.2025 09:04;;2;0,78;3.0;Kommunal-Tarif Servicefahrten;Fahrzeugbetreuung;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000294;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-02;finished;18.02.2025 07:15;18.02.2025 16:30;18.02.2025 07:18;18.02.2025 16:29;;9,25;9,17;8.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;23,13;23,13;1,52;1,52;2,5;0;27,15;27,15
R000306;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-02;finished;22.02.2025 12:30;22.02.2025 19:00;22.02.2025 12:25;22.02.2025 19:12;;6,5;6,78;24.0;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;16,96;16,96;4,56;4,56;2,5;0;24,02;0
R000312;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-02;finished;27.02.2025 08:00;27.02.2025 10:00;27.02.2025 09:41;27.02.2025 10:17;;2;0,58;2.0;Kommunal-Tarif Servicefahrten;Fahrzeugbetreuung;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000356;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-02;finished;25.02.2025 06:15;25.02.2025 16:15;25.02.2025 06:10;25.02.2025 15:38;;10;9,47;23.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;24,25;24,25;4,37;4,37;2,5;0;31,12;31,12
R000416;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-03;finished;24.03.2025 07:00;26.03.2025 15:00;24.03.2025 13:52;25.03.2025 12:34;;56;22,7;31.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000417;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-03;finished;06.03.2025 08:00;06.03.2025 10:00;06.03.2025 08:00;06.03.2025 08:37;;2;0,62;3.0;Kommunal-Tarif Servicefahrten;Fahrzeugbetreuung;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000433;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-03;finished;01.03.2025 11:30;01.03.2025 14:00;01.03.2025 11:37;01.03.2025 14:16;;2,5;2,65;22.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;6,92;6,92;4,18;4,18;2,5;5;18,6;0
R000457;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-03;finished;13.03.2025 08:00;13.03.2025 10:00;13.03.2025 09:27;13.03.2025 10:47;;2;1,33;2.0;Kommunal-Tarif Servicefahrten;Fahrzeugbetreuung;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000462;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-03;finished;06.03.2025 17:00;06.03.2025 21:00;06.03.2025 17:12;06.03.2025 20:29;;4;3,28;25.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;9,25;9,25;4,75;4,75;2,5;0;16,5;0
R000466;R-CA 143E;12;Wenzenbach;Wenzenbach / C114;2025-03;finished;07.03.2025 10:00;07.03.2025 12:00;07.03.2025 09:58;07.03.2025 12:35;;2;2,62;35.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Keine Zahlung;6,54;6,54;6,65;6,65;2,5;10;25,69;0
